name,occupation,count,birthtime,birthplace,location,point,chart
Philippe_Saive,r_tennis-players,256,"['1971', 7, '2', '11:30']","Lige, Belgium","Liège, Wallonie, 4000, België - Belgique - Belgien","('50n6451', '5e5734')",<flatlib.chart.Chart object at 0x624354668>
Dick_Savitt,r_tennis-players,257,"['1927', 3, '4', '16:15']","Bayonne, New Jersey, United States","Bayonne, Hudson County, New Jersey, 07002, United States of America","('40n6687', '74w1143')",<flatlib.chart.Chart object at 0x624345358>
Jacques_Secretin,r_tennis-players,258,"['1944', 3, '18', '23:45']","Carvin, France","Carvin, Lens, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62220, France","('50n4934', '2e9578')",<flatlib.chart.Chart object at 0x6243452e8>
Irina_Spirlea,r_tennis-players,259,"['1974', 3, '26']","Bucharest, Romania","București, Municipiul București, 010051, România","('44n4361', '26e1027')",<flatlib.chart.Chart object at 0x6246c6e80>
Roscoe_Tanner,r_tennis-players,260,"['1951', 10, '15', '13:30']","Chattanooga, Tennessee, United States","Chattanooga, Hamilton County, Tennessee, 818, United States of America","('35n0457', '85w3095')",<flatlib.chart.Chart object at 0x6246c60b8>
Jacques_Thomas,r_tennis-players,261,"['1922', 4, '13', '06:00']","Antibes, France","Antibes, Grasse, Alpes-Maritimes, Provence-Alpes-Côte d'Azur, France métropolitaine, France","('43n5836', '7e109')",<flatlib.chart.Chart object at 0x624345a58>
Tony_Trabert,r_tennis-players,262,"['1930', 8, '16', '03:50']","Cincinnati, Ohio, United States","Cincinnati, Hamilton County, Ohio, United States of America","('39n1015', '84w5125')",<flatlib.chart.Chart object at 0x6248f9b70>
Ellsworth_Vines,r_tennis-players,264,"['1911', 9, '29', '12:00']","Los Angeles, California, United States","Los Angeles, Los Angeles County, California, United States of America","('34n0537', '118w2428')",<flatlib.chart.Chart object at 0x6248f9eb8>
Malivai_Washington,r_tennis-players,265,"['1969', 6, '20']","Glen Cove, New York, United States","Glen Cove, Nassau County, New York, United States of America","('40n8628', '73w6336')",<flatlib.chart.Chart object at 0x6242ad198>
Mark_Woodforde,r_tennis-players,266,"['1965', 9, '23']","Adelaide, South Australia, Australia","Adelaide, Adelaide City Council, South Australia, 5000, Australia","('34s9282', '138e5999')",<flatlib.chart.Chart object at 0x6243bbc88>
Blanche_Bingley_Hillyard,r_tennis-players,269,"['1863', 11, '3']","Greenford, England, United Kingdom","Greenford, West Green Place, Wood End, Greenford, London Borough of Ealing, London, Greater London, England, UB6 8YQ, United Kingdom","('51n5422', '0w3454')",<flatlib.chart.Chart object at 0x6243bb5c0>
Cara_Black,r_tennis-players,270,"['1979', 2, '17']","Harare, Zimbabwe","Harare, Harare Province, 04-263, Zimbabwe","('17s8318', '31e0457')",<flatlib.chart.Chart object at 0x624669080>
James_Blake,r_tennis-players,271,"['1979', 12, '28']","Yonkers, New York, United States","Yonkers, Westchester County, New York, United States of America","('40n9312', '73w8987')",<flatlib.chart.Chart object at 0x624669668>
Dora_Boothby,r_tennis-players,273,"['1881', 8, '2']","London, England, United Kingdom","London, Greater London, England, SW1A 2DX, United Kingdom","('51n5073', '0w1276')",<flatlib.chart.Chart object at 0x62423cb38>
Eugenie_Bouchard,r_tennis-players,274,"['1994', 2, '25']","Montreal, Qubec, Canada","Montréal, Agglomération de Montréal, Montréal (06), Québec, Canada","('45n4972', '73w6104')",<flatlib.chart.Chart object at 0x62423c908>
Louise_Broughová,r_tennis-players,275,"['1923', 3, '11']","Oklahoma City, Oklahoma, United States","Oklahoma City, Oklahoma County, Oklahoma, United States of America","('35n473', '97w5171')",<flatlib.chart.Chart object at 0x6242be208>
William_Clothier,r_tennis-players,277,"['1881', 9, '27']","Sharon Hill, Pennsylvania, United States","Sharon Hill, Delaware County, Pennsylvania, 19079, United States of America","('39n9063', '75w2721')",<flatlib.chart.Chart object at 0x623469a90>
Margaret_Court,r_tennis-players,278,"['1942', 7, '16']","Albury, New South Wales, Australia","Albury, Albury City Council, 2640, Australia","('36s0805', '146e9163')",<flatlib.chart.Chart object at 0x623469978>
Marin_Čilić,r_tennis-players,280,"['1988', 9, '28']","Zagreb, Croatia","Zagreb, Grad Zagreb, Hrvatska","('45n8132', '15e977')",<flatlib.chart.Chart object at 0x623469b70>
Elena_Dementieva,r_tennis-players,283,"['1981', 10, '15']","Moscow, Russia","Москва, Центральный федеральный округ, Россия","('55n4792', '37e3273')",<flatlib.chart.Chart object at 0x6246e01d0>
Djordje_Djokovič,r_tennis-players,285,"['1995', 7, '17']",Serbia,"Србија, Доње Комарице, Крагујевац, Град Крагујевац, Шумадијски управни округ, Централна Србија, Србија (Serbia)","('44n0243', '21e0766')",<flatlib.chart.Chart object at 0x624b08080>
Marko_Djokovič,r_tennis-players,286,"['1991', 8, '20']","Belgrade, Serbia","Београд, Град Београд, Централна Србија, 11000, Србија (Serbia)","('44n8178', '20e4569')",<flatlib.chart.Chart object at 0x624b080f0>
Margaret_Osborne_duPont,r_tennis-players,288,"['1918', 2, '4']","Joseph, Oregon, United States","Joseph, Wallowa County, Oregon, 97846, United States of America","('45n352', '117w2312')",<flatlib.chart.Chart object at 0x624a72160>
Sara_Errani,r_tennis-players,289,"['1987', 4, '29']","Bologna, Italy","Bologna, Emilia-Romagna, Italia","('44n4937', '11e343')",<flatlib.chart.Chart object at 0x624b08358>
Camila_Giorgi,r_tennis-players,292,"['1991', 12, '31']","Macerata, Italy","Macerata, Marche, Italia","('43n153', '13e1509')",<flatlib.chart.Chart object at 0x62422a4e0>
Kathleen_McKane_Godfree,r_tennis-players,293,"['1896', 5, '6']","London, England, United Kingdom","London, Greater London, England, SW1A 2DX, United Kingdom","('51n5073', '0w1276')",<flatlib.chart.Chart object at 0x62426df28>
Spencer_Gore,r_tennis-players,294,"['1850', 3, '10']",Unknown(?),"Unknown, ሶማሌ ክልል / Somali, Ethiopia","('6n4026', '43e3984')",<flatlib.chart.Chart object at 0x62426d390>
Anna-Lena_Grönefeld,r_tennis-players,295,"['1985', 6, '4']","Nordhorn, Germany","Nordhorn, Landkreis Grafschaft Bentheim, Niedersachsen, Deutschland","('52n436', '7e0708')",<flatlib.chart.Chart object at 0x62426d400>
Christian_Harrison,r_tennis-players,299,"['1994', 5, '29']","Shreveport, Louisiana, United States","Shreveport, Caddo Parish, Louisiana, United States of America","('32n5222', '93w7652')",<flatlib.chart.Chart object at 0x62435a1d0>
Liezel_Huber,r_tennis-players,302,"['1976', 8, '21']","Durban, South Africa","Durban, eThekwini Metropolitan Municipality, KwaZulu-Natal, 4057, South Africa","('29s8618', '31e0099')",<flatlib.chart.Chart object at 0x62435ab70>
Stephen_Huss,r_tennis-players,303,"['1975', 12, '10']","Bendigo, Victoria, Australia","Bendigo, City of Greater Bendigo, Victoria, 3550, Australia","('36s7589', '144e2826')",<flatlib.chart.Chart object at 0x62435ae10>
Helen_Jacobs,r_tennis-players,304,"['1908', 8, '6']","Globe, Arizona, United States","Globe, Gila County, Arizona, United States of America","('33n396', '110w7872')",<flatlib.chart.Chart object at 0x6246839b0>
Anet_Jarolímová,r_tennis-players,305,"['1989', 7, '5']","Paris, France","Paris, Île-de-France, France métropolitaine, France","('48n8567', '2e3515')",<flatlib.chart.Chart object at 0x6246839e8>
Zhang_Jike,r_tennis-players,307,"['1988', 2, '16']","Qingdao, China","青岛市, 市南区 (Shinan), 青岛市, 山东省, 266001, China 中国","('36n0638', '120e3781')",<flatlib.chart.Chart object at 0x6246bbc18>
Bill_Johnston,r_tennis-players,308,"['1894', 11, '2']","San Francisco, California, United States","San Francisco, San Francisco City and County, California, United States of America","('37n779', '122w4199')",<flatlib.chart.Chart object at 0x6246b8358>
Mark_Knowles,r_tennis-players,310,"['1971', 8, '4']","Nassau, Bahamas","Nassau, 242, Bahamas","('25n0783', '77w3383')",<flatlib.chart.Chart object at 0x6246b86a0>
Karel_Koželuh,r_tennis-players,314,"['1895', 3, '7']","Prague, Czech Republic","Praha, okres Hlavní město Praha, Hlavní město Praha, Praha, Česká republika","('50n0875', '14e4213')",<flatlib.chart.Chart object at 0x6246a65c0>
William_Larned,r_tennis-players,315,"['1872', 12, '30']","Summit, New Jersey, United States","Summit, Union County, New Jersey, United States of America","('40n7182', '74w3592')",<flatlib.chart.Chart object at 0x6246a6710>
