name,occupation,count,birthtime,birthplace,location,point,chart
Joseph_P._Kerwin,r_pilots-aviators,47,"['1932', 2, '19', '17:49']","Oak Park, Illinois, United States","Oak Park, Cook County, Illinois, United States of America","('41n8878', '87w7888')",<flatlib.chart.Chart object at 0x6246fc828>
Jacques_Laffite,r_pilots-aviators,48,"['1943', 11, '21', '22:15']","Paris, France","Paris, Île-de-France, France métropolitaine, France","('48n8567', '2e3515')",<flatlib.chart.Chart object at 0x6246fce80>
Don_Lind,r_pilots-aviators,49,"['1930', 5, '18', '23:28']","Midvale, Utah, United States","Midvale, Utah, 84047, United States of America","('40n6111', '111w8999')",<flatlib.chart.Chart object at 0x6246ca1d0>
Steven_Lindsey,r_pilots-aviators,50,"['1960', 8, '24', '13:18']","Arcadia, California, United States","Arcadia, Los Angeles County, California, United States of America","('34n1362', '118w0401')",<flatlib.chart.Chart object at 0x62445d5f8>
Jack_Robert_Lousma,r_pilots-aviators,51,"['1936', 2, '29', '08:38']","Grand Rapids, Michigan, United States","Grand Rapids, Kent County, Michigan, United States of America","('42n9632', '85w6679')",<flatlib.chart.Chart object at 0x627a186d8>
Jim_Lovell,r_pilots-aviators,52,"['1928', 3, '25', '02:10']","Cleveland, Ohio, United States","Cleveland, Cuyahoga County, Ohio, United States of America","('41n5052', '81w6934')",<flatlib.chart.Chart object at 0x627a18160>
Franco_Malerba,r_pilots-aviators,53,"['1946', 10, '10', '03:40']","Busalla, Italy","Busalla, Genova, Liguria, 16012, Italia","('44n5735', '8e9433')",<flatlib.chart.Chart object at 0x627a18e48>
Marie_Marvingt,r_pilots-aviators,54,"['1875', 2, '20', '18:30']","Aurillac, France","Aurillac, Cantal, Auvergne-Rhône-Alpes, France métropolitaine, 15000, France","('44n9285', '2e4433')",<flatlib.chart.Chart object at 0x6271e6128>
Ken_Mattingly,r_pilots-aviators,55,"['1936', 3, '17', '18:22']","Chicago, Illinois, United States","Chicago, Cook County, Illinois, United States of America","('41n8756', '87w6244')",<flatlib.chart.Chart object at 0x627892898>
Christa_McAuliffe,r_pilots-aviators,56,"['1948', 9, '2', '22:13']","Boston, Massachusetts, United States","Boston, Suffolk County, Massachusetts, United States of America","('42n3603', '71w0583')",<flatlib.chart.Chart object at 0x6278925f8>
James_Alton_McDivitt,r_pilots-aviators,57,"['1929', 6, '10', '14:16']","Chicago, Illinois, United States","Chicago, Cook County, Illinois, United States of America","('41n8756', '87w6244')",<flatlib.chart.Chart object at 0x62449c3c8>
Edgar_Mitchell,r_pilots-aviators,58,"['1930', 9, '17', '04:30']","Hereford, Texas, United States","Hereford, Deaf Smith County, Texas, 79045, United States of America","('34n8246', '102w3988')",<flatlib.chart.Chart object at 0x62449c518>
Werner_Molders,r_pilots-aviators,59,"['1913', 3, '18', '23:30']","Gelsenkirchen, Germany","Gelsenkirchen, Nordrhein-Westfalen, Deutschland","('51n511', '7e096')",<flatlib.chart.Chart object at 0x62449cc18>
